sr no,date,start.time,end.time,transect,species,count,source,centroid.lat,centroid.long,management.regime,total.visits,distance.from.village,length,minimum.elevation,average.elevation,maximum.elevation
207,07-29-2022,07:05,08:49,1,Buff-barred Warbler,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
208,07-29-2022,07:05,08:49,1,Mountain Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
209,07-29-2022,07:05,08:49,1,Chestnut-headed Tesia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
210,07-29-2022,07:05,08:49,1,Striated Swallow,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
211,07-28-2022,07:22,08:40,1,Silver-eared Mesia,8,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
212,07-28-2022,07:22,08:40,1,Beautiful Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
213,07-28-2022,07:22,08:40,1,White-throated Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
214,07-28-2022,07:22,08:40,1,Great Barbet,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
215,07-28-2022,07:22,08:40,1,Golden-throated Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
216,07-28-2022,07:22,08:40,1,Whiskered Yuhina,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
217,07-28-2022,07:22,08:40,1,Crested Finchbill,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
218,07-28-2022,07:22,08:40,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
219,07-28-2022,07:22,08:40,1,Scarlet Minivet,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
220,07-28-2022,07:22,08:40,1,Ashy Drongo,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
221,07-28-2022,07:22,08:40,1,Striated Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
222,07-28-2022,07:22,08:40,1,Red-faced Liocichla,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
223,07-28-2022,07:22,08:40,1,Striated Laughingthrush,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
224,07-28-2022,07:22,08:40,1,Himalayan Black Bulbul,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
225,07-28-2022,07:22,08:40,1,Maroon Oriole,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
226,07-28-2022,07:22,08:40,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
227,07-28-2022,07:22,08:40,1,Streaked Spiderhunter,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
228,07-28-2022,07:22,08:40,1,Grey-headed Bullfinch,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
229,07-28-2022,07:22,08:40,1,Scarlet Finch,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
230,07-28-2022,07:22,08:40,1,Mountain Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
231,07-28-2022,07:22,08:40,1,Rusty-capped Fulvetta,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
232,08-20-2022,07:00,08:41,1,Great Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
233,08-20-2022,07:00,08:41,1,Crested Finchbill,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
234,08-20-2022,07:00,08:41,1,Himalayan Prinia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
235,08-20-2022,07:00,08:41,1,Grey-crowned Warbler,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
236,08-20-2022,07:00,08:41,1,Chestnut-crowned Warbler,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
237,08-20-2022,07:00,08:41,1,Whiskered Yuhina,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
238,08-20-2022,07:00,08:41,1,Stripe-throated Yuhina,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
239,08-20-2022,07:00,08:41,1,Scarlet Minivet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
240,08-20-2022,07:00,08:41,1,Grey Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
241,08-20-2022,07:00,08:41,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
242,08-20-2022,07:00,08:41,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
243,08-22-2022,07:00,08:54,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
244,08-22-2022,07:00,08:54,1,Blue-throated Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
245,08-22-2022,07:00,08:54,1,Rufous Woodpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
246,08-22-2022,07:00,08:54,1,Short-billed Minivet,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
247,08-22-2022,07:00,08:54,1,Ashy Drongo,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
248,08-22-2022,07:00,08:54,1,Black-naped Oriole,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
249,08-22-2022,07:00,08:54,1,White-throated Fantail,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
250,08-22-2022,07:00,08:54,1,Black-throated Tit,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
251,08-22-2022,07:00,08:54,1,Crested Finchbill,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
252,08-22-2022,07:00,08:54,1,Striated Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
253,08-22-2022,07:00,08:54,1,Mountain Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
254,08-22-2022,07:00,08:54,1,Grey-cheeked Warbler,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
255,08-22-2022,07:00,08:54,1,Whiskered Yuhina,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
256,09-16-2022,06:24,07:42,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
257,09-16-2022,06:24,07:42,1,Whiskered Yuhina,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
258,09-16-2022,06:24,07:42,1,Ashy Drongo,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
259,09-16-2022,06:24,07:42,1,Nepal Fulvetta,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
260,09-16-2022,06:24,07:42,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
261,09-16-2022,06:24,07:42,1,Mountain Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
262,09-16-2022,06:24,07:42,1,Grey Sibia,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
263,09-16-2022,06:24,07:42,1,Golden-throated Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
264,09-16-2022,06:24,07:42,1,Rufous-crowned Prinia,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
265,09-16-2022,06:24,07:42,1,Long-tailed Minivet,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
266,09-17-2022,06:31,07:45,1,Hill Partridge,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
267,09-17-2022,06:31,07:45,1,Blue-winged Minla,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
268,09-17-2022,06:31,07:45,1,Great Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
269,09-17-2022,06:31,07:45,1,Red-faced Liocichla,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
270,09-17-2022,06:31,07:45,1,Silver-eared Mesia,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
271,09-17-2022,06:31,07:45,1,Red-tailed Minla,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
272,09-17-2022,06:31,07:45,1,Beautiful Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
273,09-17-2022,06:31,07:45,1,Whiskered Yuhina,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
274,09-17-2022,06:31,07:45,1,Golden-throated Barbet,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
275,09-17-2022,06:31,07:45,1,Rufous-crowned Prinia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
276,10-17-2022,07:00,08:00,1,Green-Pigeon sp.,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
277,10-17-2022,07:00,08:00,1,Cuckoo sp.,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
278,10-17-2022,07:00,08:00,1,Square-tailed Drongo-Cuckoo,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
279,10-17-2022,07:00,08:00,1,Rufous Woodpecker,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
280,10-17-2022,07:00,08:00,1,White-throated Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
281,10-17-2022,07:00,08:00,1,Rusty-fronted Barwing,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
282,10-17-2022,07:00,08:00,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
283,10-17-2022,07:00,08:00,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
284,10-18-2022,07:00,08:12,1,Maroon Oriole,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
285,10-18-2022,07:00,08:12,1,White-throated Fantail,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
286,10-18-2022,07:00,08:12,1,Crested Finchbill,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
287,10-18-2022,07:00,08:12,1,Red-whiskered Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
288,10-18-2022,07:00,08:12,1,Flavescent Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
289,10-18-2022,07:00,08:12,1,Striated Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
290,10-18-2022,07:00,08:12,1,Chestnut-headed Tesia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
291,10-18-2022,07:00,08:12,1,Spotted Dove,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
292, 11/24/2022,07:03,08:20,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
293, 11/24/2022,07:03,08:20,1,Maroon Oriole,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
294, 11/24/2022,07:03,08:20,1,Yellow-bellied Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
295, 11/24/2022,07:03,08:20,1,Black-throated Tit,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
296, 11/24/2022,07:03,08:20,1,Himalayan Black Bulbul,8,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
297, 11/24/2022,07:03,08:20,1,Red-faced Liocichla,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
298, 11/24/2022,07:03,08:20,1,Beautiful Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
299, 11/24/2022,07:03,08:20,1,Whiskered Yuhina,9,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
300, 11/24/2022,07:03,08:20,1,Stripe-throated Yuhina,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
301, 11/24/2022,07:03,08:20,1,Oriental White-eye,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
302, 11/24/2022,07:03,08:20,1,Blue Whistling-Thrush,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
303, 11/24/2022,07:03,08:20,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
304, 11/24/2022,07:03,08:20,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
305, 11/24/2022,07:03,08:20,1,Ashy Drongo,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
306, 11/24/2022,07:03,08:20,1,White-throated Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
307, 11/24/2022,07:03,08:20,1,Crested Finchbill,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
308,11/27/2022,07:07,08:20,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
309,11/27/2022,07:07,08:20,1,Black-throated Tit,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
310,11/27/2022,07:07,08:20,1,Barn Swallow,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
311,11/27/2022,07:07,08:20,1,Red-vented Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
312,11/27/2022,07:07,08:20,1,Mountain Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
313,11/27/2022,07:07,08:20,1,Himalayan Black Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
314,11/27/2022,07:07,08:20,1,Rufous-crowned Prinia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
315,11/27/2022,07:07,08:20,1,Grey-crowned Warbler,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
316,11/27/2022,07:07,08:20,1,Red-faced Liocichla,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
317,11/27/2022,07:07,08:20,1,Silver-eared Mesia,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
318,11/27/2022,07:07,08:20,1,Grey Bushchat,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
319,11/27/2022,07:07,08:20,1,Verditer Flycatcher,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
320,11/27/2022,07:07,08:20,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
321,11/27/2022,07:07,08:20,1,Mrs. Gould's Sunbird,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
322,11/27/2022,07:07,08:20,1,Minivet sp.,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
323,11/27/2022,07:07,08:20,1,Yellow-bellied Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
324,12/21/2022,07:25,08:40,1,Wedge-tailed Green-Pigeon,9,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
325,12/21/2022,07:25,08:40,1,Mountain Imperial-Pigeon,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
326,12/21/2022,07:25,08:40,1,Great Barbet,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
327,12/21/2022,07:25,08:40,1,Maroon Oriole,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
328,12/21/2022,07:25,08:40,1,Ashy Drongo,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
329,12/21/2022,07:25,08:40,1,Crested Finchbill,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
330,12/21/2022,07:25,08:40,1,Striated Bulbul,8,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
331,12/21/2022,07:25,08:40,1,Flavescent Bulbul,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
332,12/21/2022,07:25,08:40,1,Himalayan Black Bulbul,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
333,12/21/2022,07:25,08:40,1,Mountain Bulbul,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
334,12/21/2022,07:25,08:40,1,Grey-cheeked Warbler,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
335,12/21/2022,07:25,08:40,1,Whiskered Yuhina,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
336,12/21/2022,07:25,08:40,1,Streak-breasted Scimitar-Babbler,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
337,12/21/2022,07:25,08:40,1,Blue-winged Laughingthrush,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
338,12/21/2022,07:25,08:40,1,Assam Laughingthrush,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
339,12/21/2022,07:25,08:40,1,Beautiful Sibia,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
340,12/21/2022,07:25,08:40,1,Blue-winged Minla,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
341,12/21/2022,07:25,08:40,1,Silver-eared Mesia,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
342,12/21/2022,07:25,08:40,1,Red-faced Liocichla,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
343,12/21/2022,07:25,08:40,1,Grey-winged Blackbird,18,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
344,12/21/2022,07:25,08:40,1,Eyebrowed Thrush,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
345,12/21/2022,07:25,08:40,1,Himalayan Bluetail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
346,12/21/2022,07:25,08:40,1,Blue-fronted Redstart,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
347,12/21/2022,07:25,08:40,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
348,12/21/2022,07:25,08:40,1,Sunbird sp.,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
349,12/22/2022,07:24,08:19,1,Wedge-tailed Green-Pigeon,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
350,12/22/2022,07:24,08:19,1,Great Barbet,10,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
351,12/22/2022,07:24,08:19,1,Golden-throated Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
352,12/22/2022,07:24,08:19,1,Green-backed Tit,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
353,12/22/2022,07:24,08:19,1,Flavescent Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
354,12/22/2022,07:24,08:19,1,Himalayan Black Bulbul,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
355,12/22/2022,07:24,08:19,1,Mountain Bulbul,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
356,12/22/2022,07:24,08:19,1,Buff-barred Warbler,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
357,12/22/2022,07:24,08:19,1,Tickell's Leaf Warbler,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
358,12/22/2022,07:24,08:19,1,Chestnut-headed Tesia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
359,12/22/2022,07:24,08:19,1,Whiskered Yuhina,7,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
360,12/22/2022,07:24,08:19,1,Beautiful Sibia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
361,12/22/2022,07:24,08:19,1,Grey Sibia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
362,12/22/2022,07:24,08:19,1,Large Niltava,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
363,12/22/2022,07:24,08:19,1,Slaty-blue Flycatcher,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
364,12/22/2022,07:24,08:19,1,Blue-fronted Redstart,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
365,12/22/2022,07:24,08:19,1,Fire-breasted Flowerpecker,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
366,01/26/2023,07:05,08:32,1,Great Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
367,01/26/2023,07:05,08:32,1,Golden-throated Barbet,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
368,01/26/2023,07:05,08:32,1,Yellow-bellied Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
369,01/26/2023,07:05,08:32,1,Chestnut-headed Tesia,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
370,01/26/2023,07:05,08:32,1,Crested Finchbill,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
371,01/26/2023,07:05,08:32,1,Red-faced Liocichla,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
372,01/26/2023,07:05,08:32,1,Silver-eared Mesia,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
373,01/26/2023,07:05,08:32,1,Grey Sibia,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
374,01/26/2023,07:05,08:32,1,Whiskered Yuhina,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
375,01/26/2023,07:05,08:32,1,Blue-fronted Redstart,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
376,01/26/2023,07:05,08:32,1,Grey Bushchat,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
377,01/27/2023,07:10,08:49,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
378,01/27/2023,07:10,08:49,1,Whiskered Yuhina,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
379,01/27/2023,07:10,08:49,1,Maroon Oriole,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
380,01/27/2023,07:10,08:49,1,Mountain Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
381,01/27/2023,07:10,08:49,1,Ashy Drongo,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
382,01/27/2023,07:10,08:49,1,Red-faced Liocichla,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
383,01/27/2023,07:10,08:49,1,Rusty-fronted Barwing,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
384,01/27/2023,07:10,08:49,1,Grey Sibia,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
385,01/27/2023,07:10,08:49,1,Grey Bushchat,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
386,01/27/2023,07:10,08:49,1,Large Niltava,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
387,01/27/2023,07:10,08:49,1,Grey-headed Canary-Flycatcher,1,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
388,01/27/2023,07:10,08:49,1,Blue-fronted Redstart,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
389,02/13/2023,07:02,08:22,1,Great Barbet,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
390,02/13/2023,07:02,08:22,1,Golden-throated Barbet,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
391,02/13/2023,07:02,08:22,1,Crested Finchbill,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
392,02/13/2023,07:02,08:22,1,Red-whiskered Bulbul,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
393,02/13/2023,07:02,08:22,1,Slender-billed Scimitar-Babbler,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
394,02/13/2023,07:02,08:22,1,Blue-winged Laughingthrush,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
395,02/13/2023,07:02,08:22,1,Red-faced Liocichla,5,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
396,02/13/2023,07:02,08:22,1,Red-tailed Minla,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
397,02/13/2023,07:02,08:22,1,Rusty-capped Fulvetta,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
398,02/13/2023,07:02,08:22,1,Grey Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
399,02/13/2023,07:02,08:22,1,Grey Bushchat,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
400,02/13/2023,07:02,08:22,1,Yellow-bellied Fantail,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
401,02/13/2023,07:02,08:22,1,Minivet sp.,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
402,02/14/2023,07:05,08:30,1,Great Barbet,3,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
403,02/14/2023,07:05,08:30,1,Whiskered Yuhina,6,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
404,02/14/2023,07:05,08:30,1,Grey Bushchat,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
405,02/14/2023,07:05,08:30,1,Slender-billed Scimitar-Babbler,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
406,02/14/2023,07:05,08:30,1,Red-faced Liocichla,4,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
407,02/14/2023,07:05,08:30,1,Grey Sibia,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
408,02/14/2023,07:05,08:30,1,Blue-fronted Redstart,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
409,02/14/2023,07:05,08:30,1,Fire-breasted Flowerpecker,2,,25.77912,94.9628,non-hunted,,850.2085,1050,2208,2221,2242
